City,Bureau of Meteorology station number,Year,Month,Day,Date,Latitude,Longitude,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres)
Sydney,66214,2019,7,16,2019-07-16 00:00:00 UTC,-33.86,151.21,21.3,8.6,11.9,0.0
Brisbane,40913,2019,7,16,2019-07-16 00:00:00 UTC,-27.48,153.04,23.2,8.4,14.8,0.0
Melbourne,86338,2019,7,16,2019-07-16 00:00:00 UTC,-37.83,144.98,13.9,9.9,6.4,1.8
Adelaide,23000,2019,7,15,2019-07-15 00:00:00 UTC,-34.92,138.6,13.7,9.9,6.8,1.8
Perth,9225,2019,7,15,2019-07-15 00:00:00 UTC,-31.96,115.79,19.8,6.4,12.7,0.0
Sydney,66214,2019,7,15,2019-07-15 00:00:00 UTC,-33.86,151.21,18.4,9.5,11.3,0.0
Brisbane,40913,2019,7,15,2019-07-15 00:00:00 UTC,-27.48,153.04,20.1,9.6,14.7,0.0
Melbourne,86338,2019,7,15,2019-07-15 00:00:00 UTC,-37.83,144.98,14.3,8.9,7.6,4.4
Adelaide,23000,2019,7,14,2019-07-14 00:00:00 UTC,-34.92,138.6,13.5,9.0,6.6,2.0
Perth,9225,2019,7,14,2019-07-14 00:00:00 UTC,-31.96,115.79,19.3,5.8,12.7,0.0
Sydney,66214,2019,7,14,2019-07-14 00:00:00 UTC,-33.86,151.21,17.4,6.9,11.8,0.0
Brisbane,40913,2019,7,14,2019-07-14 00:00:00 UTC,-27.48,153.04,20.1,9.3,14.6,0.0
Melbourne,86338,2019,7,14,2019-07-14 00:00:00 UTC,-37.83,144.98,13.1,7.1,3.8,0.8
Adelaide,23000,2019,7,13,2019-07-13 00:00:00 UTC,-34.92,138.6,13.2,8.1,9.2,4.8
Perth,9225,2019,7,13,2019-07-13 00:00:00 UTC,-31.96,115.79,19.1,6.7,12.6,0.0
Sydney,66214,2019,7,13,2019-07-13 00:00:00 UTC,-33.86,151.21,15.8,11.8,11.5,0.0
Brisbane,40913,2019,7,13,2019-07-13 00:00:00 UTC,-27.48,153.04,23.8,8.5,14.4,0.0
Melbourne,86338,2019,7,13,2019-07-13 00:00:00 UTC,-37.83,144.98,12.0,7.0,8.3,4.4
Adelaide,23000,2019,7,12,2019-07-12 00:00:00 UTC,-34.92,138.6,14.0,12.3,5.3,4.0
Perth,9225,2019,7,12,2019-07-12 00:00:00 UTC,-31.96,115.79,18.7,4.4,12.6,0.0
Sydney,66214,2019,7,12,2019-07-12 00:00:00 UTC,-33.86,151.21,20.2,11.8,11.5,0.0
Brisbane,40913,2019,7,12,2019-07-12 00:00:00 UTC,-27.48,153.04,26.0,7.4,14.5,0.0
Melbourne,86338,2019,7,12,2019-07-12 00:00:00 UTC,-37.83,144.98,15.7,10.1,6.2,2.4
Adelaide,23000,2019,7,11,2019-07-11 00:00:00 UTC,-34.92,138.6,16.0,10.6,7.7,2.0
Perth,9225,2019,7,11,2019-07-11 00:00:00 UTC,-31.96,115.79,18.6,10.6,9.7,0.0
Sydney,66214,2019,7,11,2019-07-11 00:00:00 UTC,-33.86,151.21,20.0,10.6,11.5,0.0
Brisbane,40913,2019,7,11,2019-07-11 00:00:00 UTC,-27.48,153.04,24.5,9.1,14.4,0.0
Melbourne,86338,2019,7,11,2019-07-11 00:00:00 UTC,-37.83,144.98,14.3,7.8,4.6,6.4
Adelaide,23000,2019,7,10,2019-07-10 00:00:00 UTC,-34.92,138.6,16.6,8.0,6.3,0.0
Perth,9225,2019,7,10,2019-07-10 00:00:00 UTC,-31.96,115.79,18.1,9.7,7.7,0.2
Sydney,66214,2019,7,10,2019-07-10 00:00:00 UTC,-33.86,151.21,17.8,7.9,11.5,0.0
Brisbane,40913,2019,7,10,2019-07-10 00:00:00 UTC,-27.48,153.04,23.7,11.0,14.3,0.0
Melbourne,86338,2019,7,10,2019-07-10 00:00:00 UTC,-37.83,144.98,15.4,9.5,6.7,0.2
Adelaide,23000,2019,7,9,2019-07-09 00:00:00 UTC,-34.92,138.6,16.2,7.2,10.9,0.2
Perth,9225,2019,7,9,2019-07-09 00:00:00 UTC,-31.96,115.79,18.3,8.8,9.2,0.0
Sydney,66214,2019,7,9,2019-07-09 00:00:00 UTC,-33.86,151.21,18.6,9.5,11.5,0.0
Brisbane,40913,2019,7,9,2019-07-09 00:00:00 UTC,-27.48,153.04,24.0,12.4,14.3,0.8
Melbourne,86338,2019,7,9,2019-07-09 00:00:00 UTC,-37.83,144.98,15.0,6.8,7.2,0.2
Adelaide,23000,2019,7,8,2019-07-08 00:00:00 UTC,-34.92,138.6,15.3,8.6,7.9,0.0
Perth,9225,2019,7,8,2019-07-08 00:00:00 UTC,-31.96,115.79,20.5,5.5,12.1,0.0
Sydney,66214,2019,7,8,2019-07-08 00:00:00 UTC,-33.86,151.21,20.7,11.5,9.8,0.2
Brisbane,40913,2019,7,8,2019-07-08 00:00:00 UTC,-27.48,153.04,20.3,14.3,10.2,0.2
Melbourne,86338,2019,7,8,2019-07-08 00:00:00 UTC,-37.83,144.98,16.0,11.0,8.2,5.2
Adelaide,23000,2019,7,7,2019-07-07 00:00:00 UTC,-34.92,138.6,16.3,12.4,9.1,5.4
Perth,9225,2019,7,7,2019-07-07 00:00:00 UTC,-31.96,115.79,19.2,9.8,12.0,1.6
Sydney,66214,2019,7,7,2019-07-07 00:00:00 UTC,-33.86,151.21,19.7,11.4,9.9,1.0
Brisbane,40913,2019,7,7,2019-07-07 00:00:00 UTC,-27.48,153.04,20.9,14.2,11.2,4.6
Melbourne,86338,2019,7,7,2019-07-07 00:00:00 UTC,-37.83,144.98,18.2,9.0,6.1,0.2
Adelaide,23000,2019,7,6,2019-07-06 00:00:00 UTC,-34.92,138.6,21.7,15.5,9.5,0.0
Perth,9225,2019,7,6,2019-07-06 00:00:00 UTC,-31.96,115.79,18.2,6.8,11.1,11.2
Sydney,66214,2019,7,6,2019-07-06 00:00:00 UTC,-33.86,151.21,19.5,10.9,10.6,3.4
Brisbane,40913,2019,7,6,2019-07-06 00:00:00 UTC,-27.48,153.04,21.1,14.6,9.5,4.4
Melbourne,86338,2019,7,6,2019-07-06 00:00:00 UTC,-37.83,144.98,19.4,6.0,9.3,0.0
Adelaide,23000,2019,7,5,2019-07-05 00:00:00 UTC,-34.92,138.6,21.3,6.5,10.7,0.0
Perth,9225,2019,7,5,2019-07-05 00:00:00 UTC,-31.96,115.79,13.5,8.9,7.9,44.2
Sydney,66214,2019,7,5,2019-07-05 00:00:00 UTC,-33.86,151.21,18.6,13.1,8.4,27.0
Brisbane,40913,2019,7,5,2019-07-05 00:00:00 UTC,-27.48,153.04,22.0,15.4,11.3,4.2
Melbourne,86338,2019,7,5,2019-07-05 00:00:00 UTC,-37.83,144.98,19.1,3.5,9.0,0.0
Adelaide,23000,2019,7,4,2019-07-04 00:00:00 UTC,-34.92,138.6,16.5,7.4,10.3,0.0
Perth,9225,2019,7,4,2019-07-04 00:00:00 UTC,-31.96,115.79,19.1,12.0,3.2,0.0
Sydney,66214,2019,7,4,2019-07-04 00:00:00 UTC,-33.86,151.21,18.9,9.8,6.5,1.4
Brisbane,40913,2019,7,4,2019-07-04 00:00:00 UTC,-27.48,153.04,23.7,14.5,11.1,0.0
Melbourne,86338,2019,7,4,2019-07-04 00:00:00 UTC,-37.83,144.98,13.5,5.3,6.9,0.0
Adelaide,23000,2019,7,3,2019-07-03 00:00:00 UTC,-34.92,138.6,17.7,7.7,9.5,0.0
Perth,9225,2019,7,3,2019-07-03 00:00:00 UTC,-31.96,115.79,21.7,6.1,12.1,0.0
Sydney,66214,2019,7,3,2019-07-03 00:00:00 UTC,-33.86,151.21,19.7,8.1,8.4,0.0
Brisbane,40913,2019,7,3,2019-07-03 00:00:00 UTC,-27.48,153.04,23.3,12.8,12.3,0.0
Melbourne,86338,2019,7,3,2019-07-03 00:00:00 UTC,-37.83,144.98,13.7,8.2,7.5,0.0
Adelaide,23000,2019,7,2,2019-07-02 00:00:00 UTC,-34.92,138.6,15.3,8.2,7.2,0.0
Perth,9225,2019,7,2,2019-07-02 00:00:00 UTC,-31.96,115.79,20.6,6.0,12.0,0.2
Sydney,66214,2019,7,2,2019-07-02 00:00:00 UTC,-33.86,151.21,20.5,7.0,9.9,0.0
Brisbane,40913,2019,7,2,2019-07-02 00:00:00 UTC,-27.48,153.04,23.0,14.0,13.7,0.2
Melbourne,86338,2019,7,2,2019-07-02 00:00:00 UTC,-37.83,144.98,15.9,8.6,6.6,0.0
Adelaide,23000,2019,7,1,2019-07-01 00:00:00 UTC,-34.92,138.6,14.5,8.2,8.5,0.0
Perth,9225,2019,7,1,2019-07-01 00:00:00 UTC,-31.96,115.79,20.2,11.9,10.5,9.4
Sydney,66214,2019,7,1,2019-07-01 00:00:00 UTC,-33.86,151.21,18.8,7.1,10.8,0.0
Brisbane,40913,2019,7,1,2019-07-01 00:00:00 UTC,-27.48,153.04,23.5,13.8,11.4,0.0
Melbourne,86338,2019,7,1,2019-07-01 00:00:00 UTC,-37.83,144.98,14.1,9.5,8.3,0.0
Adelaide,23000,2019,6,30,2019-06-30 00:00:00 UTC,-34.92,138.6,13.2,7.2,6.2,18.6
Perth,9225,2019,6,30,2019-06-30 00:00:00 UTC,-31.96,115.79,16.0,10.6,6.4,0.4
Sydney,66214,2019,6,30,2019-06-30 00:00:00 UTC,-33.86,151.21,18.2,10.4,11.0,0.0
Brisbane,40913,2019,6,30,2019-06-30 00:00:00 UTC,-27.48,153.04,25.0,12.6,14.0,0.6
Melbourne,86338,2019,6,30,2019-06-30 00:00:00 UTC,-37.83,144.98,14.5,8.1,8.5,6.4
Adelaide,23000,2019,6,29,2019-06-29 00:00:00 UTC,-34.92,138.6,13.9,10.2,4.5,10.4
Perth,9225,2019,6,29,2019-06-29 00:00:00 UTC,-31.96,115.79,16.8,7.4,8.0,0.0
Sydney,66214,2019,6,29,2019-06-29 00:00:00 UTC,-33.86,151.21,21.2,9.4,10.9,0.0
Brisbane,40913,2019,6,29,2019-06-29 00:00:00 UTC,-27.48,153.04,23.5,13.4,12.1,1.2
Melbourne,86338,2019,6,29,2019-06-29 00:00:00 UTC,-37.83,144.98,17.6,13.0,2.6,0.8
Adelaide,23000,2019,6,28,2019-06-28 00:00:00 UTC,-34.92,138.6,21.9,16.0,9.9,0.0
Perth,9225,2019,6,28,2019-06-28 00:00:00 UTC,-31.96,115.79,15.8,7.2,11.4,10.0
Sydney,66214,2019,6,28,2019-06-28 00:00:00 UTC,-33.86,151.21,21.1,11.4,10.8,0.6
Brisbane,40913,2019,6,28,2019-06-28 00:00:00 UTC,-27.48,153.04,23.0,13.7,12.6,3.8
Melbourne,86338,2019,6,28,2019-06-28 00:00:00 UTC,-37.83,144.98,19.5,10.7,9.2,0.0
Adelaide,23000,2019,6,27,2019-06-27 00:00:00 UTC,-34.92,138.6,21.5,12.0,10.6,0.0
Perth,9225,2019,6,27,2019-06-27 00:00:00 UTC,-31.96,115.79,17.5,12.9,9.2,20.6
Sydney,66214,2019,6,27,2019-06-27 00:00:00 UTC,-33.86,151.21,20.7,10.3,10.7,3.6
Brisbane,40913,2019,6,27,2019-06-27 00:00:00 UTC,-27.48,153.04,22.7,13.2,13.5,4.8
Melbourne,86338,2019,6,27,2019-06-27 00:00:00 UTC,-37.83,144.98,17.5,5.9,9.2,0.0
Adelaide,23000,2019,6,26,2019-06-26 00:00:00 UTC,-34.92,138.6,19.1,8.5,10.5,0.0
Perth,9225,2019,6,26,2019-06-26 00:00:00 UTC,-31.96,115.79,20.1,12.2,9.2,1.0
Sydney,66214,2019,6,26,2019-06-26 00:00:00 UTC,-33.86,151.21,18.8,11.7,9.4,16.0
Brisbane,40913,2019,6,26,2019-06-26 00:00:00 UTC,-27.48,153.04,17.7,13.9,6.4,NaN
Melbourne,86338,2019,6,26,2019-06-26 00:00:00 UTC,-37.83,144.98,18.0,4.6,9.2,0.2
Adelaide,23000,2019,6,25,2019-06-25 00:00:00 UTC,-34.92,138.6,16.8,5.7,10.5,0.0
Perth,9225,2019,6,25,2019-06-25 00:00:00 UTC,-31.96,115.79,21.0,14.9,9.0,0.2
Sydney,66214,2019,6,25,2019-06-25 00:00:00 UTC,-33.86,151.21,17.5,10.9,8.9,12.0
Brisbane,40913,2019,6,25,2019-06-25 00:00:00 UTC,-27.48,153.04,20.3,12.2,11.5,0.0
Melbourne,86338,2019,6,25,2019-06-25 00:00:00 UTC,-37.83,144.98,17.0,3.5,8.9,0.0
Adelaide,23000,2019,6,24,2019-06-24 00:00:00 UTC,-34.92,138.6,11.7,2.4,6.5,0.0
Perth,9225,2019,6,24,2019-06-24 00:00:00 UTC,-31.96,115.79,19.8,12.3,10.2,2.6
Sydney,66214,2019,6,24,2019-06-24 00:00:00 UTC,-33.86,151.21,17.6,9.3,7.4,37.0
Brisbane,40913,2019,6,24,2019-06-24 00:00:00 UTC,-27.48,153.04,20.4,10.9,13.9,0.0
Melbourne,86338,2019,6,24,2019-06-24 00:00:00 UTC,-37.83,144.98,16.0,4.2,9.0,0.0
Adelaide,23000,2019,6,23,2019-06-23 00:00:00 UTC,-34.92,138.6,13.7,1.8,10.5,0.0
Perth,9225,2019,6,23,2019-06-23 00:00:00 UTC,-31.96,115.79,19.9,13.8,9.9,58.0
Sydney,66214,2019,6,23,2019-06-23 00:00:00 UTC,-33.86,151.21,16.1,6.8,9.1,2.0
Brisbane,40913,2019,6,23,2019-06-23 00:00:00 UTC,-27.48,153.04,21.7,8.4,12.8,0.0
Melbourne,86338,2019,6,23,2019-06-23 00:00:00 UTC,-37.83,144.98,9.6,3.6,5.9,1.2
Adelaide,23000,2019,6,22,2019-06-22 00:00:00 UTC,-34.92,138.6,15.0,3.5,9.5,0.0
Perth,9225,2019,6,22,2019-06-22 00:00:00 UTC,-31.96,115.79,21.3,14.7,6.3,0.6
Sydney,66214,2019,6,22,2019-06-22 00:00:00 UTC,-33.86,151.21,15.6,6.6,8.8,0.0
Brisbane,40913,2019,6,22,2019-06-22 00:00:00 UTC,-27.48,153.04,21.4,9.6,13.9,0.0
Melbourne,86338,2019,6,22,2019-06-22 00:00:00 UTC,-37.83,144.98,11.8,6.8,7.3,0.4
Adelaide,23000,2019,6,21,2019-06-21 00:00:00 UTC,-34.92,138.6,16.2,6.9,8.0,0.0
Perth,9225,2019,6,21,2019-06-21 00:00:00 UTC,-31.96,115.79,24.5,9.6,11.7,0.0
Sydney,66214,2019,6,21,2019-06-21 00:00:00 UTC,-33.86,151.21,15.7,7.2,10.9,0.0
Brisbane,40913,2019,6,21,2019-06-21 00:00:00 UTC,-27.48,153.04,23.3,15.6,13.7,0.0
Melbourne,86338,2019,6,21,2019-06-21 00:00:00 UTC,-37.83,144.98,12.6,6.5,8.5,3.0
Adelaide,23000,2019,6,20,2019-06-20 00:00:00 UTC,-34.92,138.6,12.4,7.4,6.9,0.0
Perth,9225,2019,6,20,2019-06-20 00:00:00 UTC,-31.96,115.79,19.7,4.4,10.7,0.0
Sydney,66214,2019,6,20,2019-06-20 00:00:00 UTC,-33.86,151.21,17.0,6.2,9.3,NaN
Brisbane,40913,2019,6,20,2019-06-20 00:00:00 UTC,-27.48,153.04,20.7,12.7,7.6,0.0
Melbourne,86338,2019,6,20,2019-06-20 00:00:00 UTC,-37.83,144.98,11.3,6.4,6.4,1.6
Adelaide,23000,2019,6,19,2019-06-19 00:00:00 UTC,-34.92,138.6,13.7,4.5,8.7,0.0
Perth,9225,2019,6,19,2019-06-19 00:00:00 UTC,-31.96,115.79,18.9,2.1,11.9,0.0
Sydney,66214,2019,6,19,2019-06-19 00:00:00 UTC,-33.86,151.21,17.1,8.6,10.6,0.2
Brisbane,40913,2019,6,19,2019-06-19 00:00:00 UTC,-27.48,153.04,24.2,10.6,13.8,0.0
Melbourne,86338,2019,6,19,2019-06-19 00:00:00 UTC,-37.83,144.98,11.9,6.6,7.0,0.8
Adelaide,23000,2019,6,18,2019-06-18 00:00:00 UTC,-34.92,138.6,14.0,8.5,10.3,5.4
Perth,9225,2019,6,18,2019-06-18 00:00:00 UTC,-31.96,115.79,NaN,2.8,11.7,0.0
Sydney,66214,2019,6,18,2019-06-18 00:00:00 UTC,-33.86,151.21,19.4,11.0,7.4,31.2
Brisbane,40913,2019,6,18,2019-06-18 00:00:00 UTC,-27.48,153.04,23.6,9.6,13.9,0.0
Melbourne,86338,2019,6,18,2019-06-18 00:00:00 UTC,-37.83,144.98,13.7,8.0,5.2,0.0
Adelaide,23000,2019,6,17,2019-06-17 00:00:00 UTC,-34.92,138.6,15.1,8.4,7.5,0.0
Perth,9225,2019,6,17,2019-06-17 00:00:00 UTC,-31.96,115.79,17.3,9.1,9.3,0.8
Sydney,66214,2019,6,17,2019-06-17 00:00:00 UTC,-33.86,151.21,15.6,11.0,6.2,4.8
Brisbane,40913,2019,6,17,2019-06-17 00:00:00 UTC,-27.48,153.04,22.7,14.6,13.9,20.6
Melbourne,86338,2019,6,17,2019-06-17 00:00:00 UTC,-37.83,144.98,17.9,6.3,8.6,3.4
Adelaide,23000,2019,6,16,2019-06-16 00:00:00 UTC,-34.92,138.6,16.8,9.9,10.4,0.0
Perth,9225,2019,6,16,2019-06-16 00:00:00 UTC,-31.96,115.79,18.1,10.4,9.1,0.0
Sydney,66214,2019,6,16,2019-06-16 00:00:00 UTC,-33.86,151.21,15.4,11.7,5.6,24.2
Brisbane,40913,2019,6,16,2019-06-16 00:00:00 UTC,-27.48,153.04,24.0,15.3,7.7,0.0
Melbourne,86338,2019,6,16,2019-06-16 00:00:00 UTC,-37.83,144.98,16.7,8.6,7.5,0.0
Adelaide,23000,2019,6,15,2019-06-15 00:00:00 UTC,-34.92,138.6,16.0,10.9,7.1,1.4
Perth,9225,2019,6,15,2019-06-15 00:00:00 UTC,-31.96,115.79,18.6,7.5,8.8,8.8
Sydney,66214,2019,6,15,2019-06-15 00:00:00 UTC,-33.86,151.21,20.4,8.6,10.7,0.0
Brisbane,40913,2019,6,15,2019-06-15 00:00:00 UTC,-27.48,153.04,25.9,15.2,13.6,0.0
Melbourne,86338,2019,6,15,2019-06-15 00:00:00 UTC,-37.83,144.98,15.2,9.0,6.4,2.6
Adelaide,23000,2019,6,14,2019-06-14 00:00:00 UTC,-34.92,138.6,17.1,10.8,7.7,0.2
Perth,9225,2019,6,14,2019-06-14 00:00:00 UTC,-31.96,115.79,17.6,8.4,9.0,1.2
Sydney,66214,2019,6,14,2019-06-14 00:00:00 UTC,-33.86,151.21,19.5,10.4,10.4,0.0
Brisbane,40913,2019,6,14,2019-06-14 00:00:00 UTC,-27.48,153.04,27.5,13.2,13.7,0.0
Melbourne,86338,2019,6,14,2019-06-14 00:00:00 UTC,-37.83,144.98,17.3,10.0,7.0,2.2
Adelaide,23000,2019,6,13,2019-06-13 00:00:00 UTC,-34.92,138.6,16.9,10.3,7.3,1.2
Perth,9225,2019,6,13,2019-06-13 00:00:00 UTC,-31.96,115.79,19.7,8.1,10.3,1.0
Sydney,66214,2019,6,13,2019-06-13 00:00:00 UTC,-33.86,151.21,23.7,12.5,5.3,0.0
Brisbane,40913,2019,6,13,2019-06-13 00:00:00 UTC,-27.48,153.04,25.2,13.8,12.5,0.0
Melbourne,86338,2019,6,13,2019-06-13 00:00:00 UTC,-37.83,144.98,17.4,8.8,8.9,2.6
Adelaide,23000,2019,6,12,2019-06-12 00:00:00 UTC,-34.92,138.6,17.7,14.3,6.0,39.8
Perth,9225,2019,6,12,2019-06-12 00:00:00 UTC,-31.96,115.79,18.2,7.8,9.6,17.6
Sydney,66214,2019,6,12,2019-06-12 00:00:00 UTC,-33.86,151.21,22.5,10.7,9.1,0.0
Brisbane,40913,2019,6,12,2019-06-12 00:00:00 UTC,-27.48,153.04,25.0,12.5,12.1,0.0
Melbourne,86338,2019,6,12,2019-06-12 00:00:00 UTC,-37.83,144.98,16.5,11.9,1.3,0.6
Adelaide,23000,2019,6,11,2019-06-11 00:00:00 UTC,-34.92,138.6,22.2,11.1,10.5,0.2
Perth,9225,2019,6,11,2019-06-11 00:00:00 UTC,-31.96,115.79,15.7,9.4,8.3,17.6
Sydney,66214,2019,6,11,2019-06-11 00:00:00 UTC,-33.86,151.21,22.7,11.7,11.0,0.0
Brisbane,40913,2019,6,11,2019-06-11 00:00:00 UTC,-27.48,153.04,25.9,13.2,14.0,0.0
Melbourne,86338,2019,6,11,2019-06-11 00:00:00 UTC,-37.83,144.98,17.9,9.6,9.2,0.0
Adelaide,23000,2019,6,10,2019-06-10 00:00:00 UTC,-34.92,138.6,17.6,11.7,10.5,4.2
Perth,9225,2019,6,10,2019-06-10 00:00:00 UTC,-31.96,115.79,19.4,11.6,5.4,19.8
Sydney,66214,2019,6,10,2019-06-10 00:00:00 UTC,-33.86,151.21,21.7,11.4,9.7,0.0
Brisbane,40913,2019,6,10,2019-06-10 00:00:00 UTC,-27.48,153.04,24.7,13.3,13.6,0.2
Melbourne,86338,2019,6,10,2019-06-10 00:00:00 UTC,-37.83,144.98,19.2,12.0,7.6,3.0
Adelaide,23000,2019,6,9,2019-06-09 00:00:00 UTC,-34.92,138.6,16.7,11.0,4.3,0.0
Perth,9225,2019,6,9,2019-06-09 00:00:00 UTC,-31.96,115.79,17.5,9.9,8.7,17.2
Sydney,66214,2019,6,9,2019-06-09 00:00:00 UTC,-33.86,151.21,22.1,10.9,11.1,0.0
Brisbane,40913,2019,6,9,2019-06-09 00:00:00 UTC,-27.48,153.04,24.9,14.0,13.1,3.8
Melbourne,86338,2019,6,9,2019-06-09 00:00:00 UTC,-37.83,144.98,18.0,7.8,8.0,0.0
Adelaide,23000,2019,6,8,2019-06-08 00:00:00 UTC,-34.92,138.6,17.2,6.2,10.0,0.0
Perth,9225,2019,6,8,2019-06-08 00:00:00 UTC,-31.96,115.79,19.0,10.4,9.3,6.2
Sydney,66214,2019,6,8,2019-06-08 00:00:00 UTC,-33.86,151.21,14.6,11.1,4.9,4.6
Brisbane,40913,2019,6,8,2019-06-08 00:00:00 UTC,-27.48,153.04,18.1,13.5,5.3,2.2
Melbourne,86338,2019,6,8,2019-06-08 00:00:00 UTC,-37.83,144.98,18.7,6.7,9.3,0.0
Adelaide,23000,2019,6,7,2019-06-07 00:00:00 UTC,-34.92,138.6,16.6,3.4,10.5,0.0
Perth,9225,2019,6,7,2019-06-07 00:00:00 UTC,-31.96,115.79,19.4,11.2,9.5,28.4
Sydney,66214,2019,6,7,2019-06-07 00:00:00 UTC,-33.86,151.21,14.6,10.0,3.8,0.2
Brisbane,40913,2019,6,7,2019-06-07 00:00:00 UTC,-27.48,153.04,22.4,10.7,10.8,0.0
Melbourne,86338,2019,6,7,2019-06-07 00:00:00 UTC,-37.83,144.98,16.6,11.7,8.0,0.0
Adelaide,23000,2019,6,6,2019-06-06 00:00:00 UTC,-34.92,138.6,15.1,8.3,9.7,0.0
Perth,9225,2019,6,6,2019-06-06 00:00:00 UTC,-31.96,115.79,22.8,13.4,8.5,0.0
Sydney,66214,2019,6,6,2019-06-06 00:00:00 UTC,-33.86,151.21,19.2,6.9,11.2,13.2
Brisbane,40913,2019,6,6,2019-06-06 00:00:00 UTC,-27.48,153.04,22.3,11.0,13.5,0.0
Melbourne,86338,2019,6,6,2019-06-06 00:00:00 UTC,-37.83,144.98,14.8,10.2,7.9,0.0
Adelaide,23000,2019,6,5,2019-06-05 00:00:00 UTC,-34.92,138.6,14.1,4.4,8.1,0.0
Perth,9225,2019,6,5,2019-06-05 00:00:00 UTC,-31.96,115.79,23.0,6.1,10.8,0.0
Sydney,66214,2019,6,5,2019-06-05 00:00:00 UTC,-33.86,151.21,15.0,9.1,7.8,13.0
Brisbane,40913,2019,6,5,2019-06-05 00:00:00 UTC,-27.48,153.04,22.4,10.9,13.8,0.0
Melbourne,86338,2019,6,5,2019-06-05 00:00:00 UTC,-37.83,144.98,13.0,8.6,5.7,0.0
Adelaide,23000,2019,6,4,2019-06-04 00:00:00 UTC,-34.92,138.6,12.8,4.9,8.1,0.0
Perth,9225,2019,6,4,2019-06-04 00:00:00 UTC,-31.96,115.79,22.8,7.2,12.2,0.0
Sydney,66214,2019,6,4,2019-06-04 00:00:00 UTC,-33.86,151.21,13.8,7.3,4.2,19.8
Brisbane,40913,2019,6,4,2019-06-04 00:00:00 UTC,-27.48,153.04,17.2,9.8,14.2,0.0
Melbourne,86338,2019,6,4,2019-06-04 00:00:00 UTC,-37.83,144.98,12.9,8.4,7.9,3.2
Adelaide,23000,2019,6,3,2019-06-03 00:00:00 UTC,-34.92,138.6,14.1,5.9,8.9,0.6
Perth,9225,2019,6,3,2019-06-03 00:00:00 UTC,-31.96,115.79,23.9,7.3,12.3,0.0
Sydney,66214,2019,6,3,2019-06-03 00:00:00 UTC,-33.86,151.21,19.6,12.4,8.2,0.0
Brisbane,40913,2019,6,3,2019-06-03 00:00:00 UTC,-27.48,153.04,22.0,14.0,13.9,4.0
Melbourne,86338,2019,6,3,2019-06-03 00:00:00 UTC,-37.83,144.98,12.0,8.2,3.8,15.4
Adelaide,23000,2019,6,2,2019-06-02 00:00:00 UTC,-34.92,138.6,15.5,11.1,8.1,1.2
Perth,9225,2019,6,2,2019-06-02 00:00:00 UTC,-31.96,115.79,24.5,5.9,12.3,0.0
Sydney,66214,2019,6,2,2019-06-02 00:00:00 UTC,-33.86,151.21,21.4,10.5,9.0,0.0
Brisbane,40913,2019,6,2,2019-06-02 00:00:00 UTC,-27.48,153.04,22.3,14.4,10.4,0.0
Melbourne,86338,2019,6,2,2019-06-02 00:00:00 UTC,-37.83,144.98,14.5,11.0,6.7,0.0
Adelaide,23000,2019,6,1,2019-06-01 00:00:00 UTC,-34.92,138.6,15.4,9.4,9.9,0.2
Perth,9225,2019,6,1,2019-06-01 00:00:00 UTC,-31.96,115.79,25.5,7.5,12.3,0.0
Sydney,66214,2019,6,1,2019-06-01 00:00:00 UTC,-33.86,151.21,19.8,10.0,7.9,0.0
Brisbane,40913,2019,6,1,2019-06-01 00:00:00 UTC,-27.48,153.04,22.9,7.6,12.6,0.0
Melbourne,86338,2019,6,1,2019-06-01 00:00:00 UTC,-37.83,144.98,14.6,11.7,5.8,2.4
Adelaide,23000,2019,5,31,2019-05-31 00:00:00 UTC,-34.92,138.6,15.1,8.8,6.0,0.0
Perth,9225,2019,5,31,2019-05-31 00:00:00 UTC,-31.96,115.79,26.5,13.2,10.5,0.0
Sydney,66214,2019,5,31,2019-05-31 00:00:00 UTC,-33.86,151.21,20.9,7.6,11.4,0.0
Brisbane,40913,2019,5,31,2019-05-31 00:00:00 UTC,-27.48,153.04,20.6,8.0,14.2,0.0
Melbourne,86338,2019,5,31,2019-05-31 00:00:00 UTC,-37.83,144.98,14.3,8.5,5.7,1.4
Adelaide,23000,2019,5,30,2019-05-30 00:00:00 UTC,-34.92,138.6,15.6,4.9,8.8,0.6
Perth,9225,2019,5,30,2019-05-30 00:00:00 UTC,-31.96,115.79,23.6,12.8,11.3,0.0
Sydney,66214,2019,5,30,2019-05-30 00:00:00 UTC,-33.86,151.21,17.1,8.3,11.5,0.0
Brisbane,40913,2019,5,30,2019-05-30 00:00:00 UTC,-27.48,153.04,23.5,7.9,14.5,0.0
Melbourne,86338,2019,5,30,2019-05-30 00:00:00 UTC,-37.83,144.98,13.3,6.7,5.8,5.8
Adelaide,23000,2019,5,29,2019-05-29 00:00:00 UTC,-34.92,138.6,14.4,10.8,9.0,2.2
Perth,9225,2019,5,29,2019-05-29 00:00:00 UTC,-31.96,115.79,23.3,9.8,12.5,0.0
Sydney,66214,2019,5,29,2019-05-29 00:00:00 UTC,-33.86,151.21,19.2,12.2,11.6,0.0
Brisbane,40913,2019,5,29,2019-05-29 00:00:00 UTC,-27.48,153.04,23.3,7.7,14.5,0.0
